date,market,crop,price_per_kg
2024-07-25,abuja,tomato,394.61
2024-07-26,abuja,tomato,415.61
2024-07-27,abuja,tomato,406.01
2024-07-28,abuja,tomato,399.95
2024-07-29,abuja,tomato,376.27
2024-07-30,abuja,tomato,422.32
2024-07-31,abuja,tomato,387.8
2024-08-01,abuja,tomato,412.23
2024-08-02,abuja,tomato,392.98
2024-08-03,abuja,tomato,411.3
2024-08-04,abuja,tomato,418.86
2024-08-05,abuja,tomato,408.9
2024-08-06,abuja,tomato,410.84
2024-08-07,abuja,tomato,397.83
2024-08-08,abuja,tomato,392.87
2024-08-09,abuja,tomato,401.99
2024-08-10,abuja,tomato,394.81
2024-08-11,abuja,tomato,438.59
2024-08-12,abuja,tomato,385.13
2024-08-13,abuja,tomato,416.29
2024-08-14,abuja,tomato,408.97
2024-08-15,abuja,tomato,404.72
2024-08-16,abuja,tomato,424.31
2024-08-17,abuja,tomato,406.16
2024-08-18,abuja,tomato,391.86
2024-08-19,abuja,tomato,406.41
2024-08-20,abuja,tomato,399.21
2024-08-21,abuja,tomato,410.02
2024-08-22,abuja,tomato,414.98
2024-08-23,abuja,tomato,389.18
2024-08-24,abuja,tomato,421.19
2024-08-25,abuja,tomato,398.82
2024-08-26,abuja,tomato,409.79
2024-08-27,abuja,tomato,412.6
2024-08-28,abuja,tomato,408.83
2024-08-29,abuja,tomato,401.54
2024-08-30,abuja,tomato,395.75
2024-08-31,abuja,tomato,399.25
2024-09-01,abuja,tomato,427.8
2024-09-02,abuja,tomato,390.15
2024-09-03,abuja,tomato,392.5
2024-09-04,abuja,tomato,391.88
2024-09-05,abuja,tomato,405.88
2024-09-06,abuja,tomato,380.17
2024-09-07,abuja,tomato,382.86
2024-09-08,abuja,tomato,399.85
2024-09-09,abuja,tomato,383.95
2024-09-10,abuja,tomato,385.24
2024-09-11,abuja,tomato,384.1
2024-09-12,abuja,tomato,390.84
2024-09-13,abuja,tomato,415.33
2024-09-14,abuja,tomato,418.8
2024-09-15,abuja,tomato,433.74
2024-09-16,abuja,tomato,433.15
2024-09-17,abuja,tomato,416.12
2024-09-18,abuja,tomato,419.83
2024-09-19,abuja,tomato,405.88
2024-09-20,abuja,tomato,411.87
2024-09-21,abuja,tomato,433.91
2024-09-22,abuja,tomato,409.45
2024-09-23,abuja,tomato,421.52
2024-09-24,abuja,tomato,389.05
2024-09-25,abuja,tomato,393.13
2024-09-26,abuja,tomato,408.23
2024-09-27,abuja,tomato,405.62
2024-09-28,abuja,tomato,393.58
2024-09-29,abuja,tomato,440.45
2024-09-30,abuja,tomato,405.66
2024-10-01,abuja,tomato,395.99
2024-10-02,abuja,tomato,405.09
2024-10-03,abuja,tomato,403.0
2024-10-04,abuja,tomato,405.38
2024-10-05,abuja,tomato,377.6
2024-10-06,abuja,tomato,422.22
2024-10-07,abuja,tomato,422.95
2024-10-08,abuja,tomato,424.68
2024-10-09,abuja,tomato,406.74
2024-10-10,abuja,tomato,411.8
2024-10-11,abuja,tomato,387.9
2024-10-12,abuja,tomato,414.08
2024-10-13,abuja,tomato,404.87
2024-10-14,abuja,tomato,393.62
2024-10-15,abuja,tomato,413.98
2024-10-16,abuja,tomato,414.37
2024-10-17,abuja,tomato,401.08
2024-10-18,abuja,tomato,406.72
2024-10-19,abuja,tomato,383.68
2024-10-20,abuja,tomato,418.75
2024-10-21,abuja,tomato,385.27
2024-10-22,abuja,tomato,388.03
2024-10-23,abuja,tomato,399.7
2024-10-24,abuja,tomato,415.77
2024-10-25,abuja,tomato,415.5
2024-10-26,abuja,tomato,397.88
2024-10-27,abuja,tomato,409.68
2024-10-28,abuja,tomato,371.2
2024-10-29,abuja,tomato,385.97
2024-10-30,abuja,tomato,386.0
2024-10-31,abuja,tomato,415.99
2024-11-01,abuja,tomato,406.42
2024-11-02,abuja,tomato,398.83
2024-11-03,abuja,tomato,400.03
2024-11-04,abuja,tomato,419.69
2024-11-05,abuja,tomato,392.4
2024-11-06,abuja,tomato,374.33
2024-11-07,abuja,tomato,411.27
2024-11-08,abuja,tomato,396.89
2024-11-09,abuja,tomato,408.54
2024-11-10,abuja,tomato,392.71
2024-11-11,abuja,tomato,380.05
2024-11-12,abuja,tomato,398.97
2024-11-13,abuja,tomato,392.53
2024-11-14,abuja,tomato,394.89
2024-11-15,abuja,tomato,416.75
2024-11-16,abuja,tomato,374.26
2024-11-17,abuja,tomato,395.38
2024-11-18,abuja,tomato,377.87
2024-11-19,abuja,tomato,350.0
2024-11-20,abuja,tomato,389.07
2024-11-21,abuja,tomato,389.93
2024-11-22,abuja,tomato,398.75
2024-11-23,abuja,tomato,385.31
2024-11-24,abuja,tomato,365.19
2024-11-25,abuja,tomato,375.14
2024-11-26,abuja,tomato,407.95
2024-11-27,abuja,tomato,374.13
2024-11-28,abuja,tomato,411.28
2024-11-29,abuja,tomato,402.61
2024-11-30,abuja,tomato,380.98
2024-12-01,abuja,tomato,374.18
2024-12-02,abuja,tomato,401.35
2024-12-03,abuja,tomato,380.94
2024-12-04,abuja,tomato,360.27
2024-12-05,abuja,tomato,392.57
2024-12-06,abuja,tomato,389.89
2024-12-07,abuja,tomato,400.65
2024-12-08,abuja,tomato,388.0
2024-12-09,abuja,tomato,373.62
2024-12-10,abuja,tomato,401.42
2024-12-11,abuja,tomato,402.5
2024-12-12,abuja,tomato,384.47
2024-12-13,abuja,tomato,381.36
2024-12-14,abuja,tomato,359.45
2024-12-15,abuja,tomato,370.12
2024-12-16,abuja,tomato,390.91
2024-12-17,abuja,tomato,370.02
2024-12-18,abuja,tomato,355.62
2024-12-19,abuja,tomato,432.03
2024-12-20,abuja,tomato,354.63
2024-12-21,abuja,tomato,411.92
2024-12-22,abuja,tomato,371.68
2024-12-23,abuja,tomato,374.69
2024-12-24,abuja,tomato,365.13
2024-12-25,abuja,tomato,387.26
2024-12-26,abuja,tomato,352.32
2024-12-27,abuja,tomato,345.66
2024-12-28,abuja,tomato,398.75
2024-12-29,abuja,tomato,360.84
2024-12-30,abuja,tomato,384.45
2024-12-31,abuja,tomato,355.58
2023-01-01,minna,tomato,298.24
2023-01-02,minna,tomato,298.58
2023-01-03,minna,tomato,283.48
2023-01-04,minna,tomato,280.79
2023-01-05,minna,tomato,307.11
2023-01-06,minna,tomato,323.63
2023-01-07,minna,tomato,299.7
2023-01-08,minna,tomato,313.1
2023-01-09,minna,tomato,320.26
2023-01-10,minna,tomato,294.58
2023-01-11,minna,tomato,309.99
2023-01-12,minna,tomato,300.76
2023-01-13,minna,tomato,335.93
2023-01-14,minna,tomato,335.87
2023-01-15,minna,tomato,297.6
2023-01-16,minna,tomato,319.16
2023-01-17,minna,tomato,330.13
2023-01-18,minna,tomato,327.39
2023-01-19,minna,tomato,316.32
2023-01-20,minna,tomato,335.55
2023-01-21,minna,tomato,302.5
2023-01-22,minna,tomato,312.24
2023-01-23,minna,tomato,304.09
2023-01-24,minna,tomato,329.93
2023-01-25,minna,tomato,309.74
2023-01-26,minna,tomato,316.58
2023-01-27,minna,tomato,329.16
2023-01-28,minna,tomato,330.97
2023-01-29,minna,tomato,307.12
2023-01-30,minna,tomato,337.56
2023-01-31,minna,tomato,328.99
2023-02-01,minna,tomato,306.17
2023-02-02,minna,tomato,302.99
2023-02-03,minna,tomato,323.51
2023-02-04,minna,tomato,337.24
2023-02-05,minna,tomato,338.19
2023-02-06,minna,tomato,330.84
2023-02-07,minna,tomato,326.71
2023-02-08,minna,tomato,334.3
2023-02-09,minna,tomato,314.05
2023-02-10,minna,tomato,353.26
2023-02-11,minna,tomato,353.6
2023-02-12,minna,tomato,335.2
2023-02-13,minna,tomato,332.2
2023-02-14,minna,tomato,323.47
2023-02-15,minna,tomato,338.3
2023-02-16,minna,tomato,320.26
2023-02-17,minna,tomato,297.46
2023-02-18,minna,tomato,290.51
2023-02-19,minna,tomato,320.14
2023-02-20,minna,tomato,335.19
2023-02-21,minna,tomato,338.36
2023-02-22,minna,tomato,326.4
2023-02-23,minna,tomato,336.45
2023-02-24,minna,tomato,330.61
2023-02-25,minna,tomato,320.06
2023-02-26,minna,tomato,334.93
2023-02-27,minna,tomato,348.58
2023-02-28,minna,tomato,322.17
2023-03-01,minna,tomato,322.65
2023-03-02,minna,tomato,321.35
2023-03-03,minna,tomato,308.61
2023-03-04,minna,tomato,331.21
2023-03-05,minna,tomato,349.83
2023-03-06,minna,tomato,342.05
2023-03-07,minna,tomato,337.27
2023-03-08,minna,tomato,342.23
2023-03-09,minna,tomato,333.26
2023-03-10,minna,tomato,311.49
2023-03-11,minna,tomato,353.45
2023-03-12,minna,tomato,358.24
2023-03-13,minna,tomato,331.27
2023-03-14,minna,tomato,340.45
2023-03-15,minna,tomato,339.53
2023-03-16,minna,tomato,348.87
2023-03-17,minna,tomato,369.62
2023-03-18,minna,tomato,361.93
2023-03-19,minna,tomato,338.93
2023-03-20,minna,tomato,353.28
2023-03-21,minna,tomato,364.47
2023-03-22,minna,tomato,351.95
2023-03-23,minna,tomato,346.02
2023-03-24,minna,tomato,353.22
2023-03-25,minna,tomato,336.07
2023-03-26,minna,tomato,338.62
2023-03-27,minna,tomato,331.24
2023-03-28,minna,tomato,352.42
2023-03-29,minna,tomato,346.06
2023-03-30,minna,tomato,335.84
2023-03-31,minna,tomato,346.17
2023-04-01,minna,tomato,356.11
2023-04-02,minna,tomato,378.38
2023-04-03,minna,tomato,364.93
2023-04-04,minna,tomato,315.06
2023-04-05,minna,tomato,353.72
2023-04-06,minna,tomato,372.08
2023-04-07,minna,tomato,330.25
2023-04-08,minna,tomato,359.24
2023-04-09,minna,tomato,347.49
2023-04-10,minna,tomato,368.83
2023-04-11,minna,tomato,357.71
2023-04-12,minna,tomato,338.34
2023-04-13,minna,tomato,348.95
2023-04-14,minna,tomato,350.06
2023-04-15,minna,tomato,350.55
2023-04-16,minna,tomato,369.65
2023-04-17,minna,tomato,339.99
2023-04-18,minna,tomato,368.25
2023-04-19,minna,tomato,348.58
2023-04-20,minna,tomato,356.75
2023-04-21,minna,tomato,354.61
2023-04-22,minna,tomato,353.34
2023-04-23,minna,tomato,353.62
2023-04-24,minna,tomato,376.14
2023-04-25,minna,tomato,366.92
2023-04-26,minna,tomato,348.72
2023-04-27,minna,tomato,378.44
2023-04-28,minna,tomato,358.66
2023-04-29,minna,tomato,360.03
2023-04-30,minna,tomato,341.96
2023-05-01,minna,tomato,347.23
2023-05-02,minna,tomato,344.41
2023-05-03,minna,tomato,356.28
2023-05-04,minna,tomato,364.77
2023-05-05,minna,tomato,360.71
2023-05-06,minna,tomato,379.34
2023-05-07,minna,tomato,341.74
2023-05-08,minna,tomato,357.04
2023-05-09,minna,tomato,335.82
2023-05-10,minna,tomato,341.35
2023-05-11,minna,tomato,374.64
2023-05-12,minna,tomato,348.38
2023-05-13,minna,tomato,343.22
2023-05-14,minna,tomato,323.05
2023-05-15,minna,tomato,343.09
2023-05-16,minna,tomato,352.33
2023-05-17,minna,tomato,334.8
2023-05-18,minna,tomato,351.43
2023-05-19,minna,tomato,374.74
2023-05-20,minna,tomato,344.62
2023-05-21,minna,tomato,340.99
2023-05-22,minna,tomato,338.2
2023-05-23,minna,tomato,337.88
2023-05-24,minna,tomato,363.34
2023-05-25,minna,tomato,355.87
2023-05-26,minna,tomato,369.62
2023-05-27,minna,tomato,385.71
2023-05-28,minna,tomato,327.06
2023-05-29,minna,tomato,360.6
2023-05-30,minna,tomato,337.71
2023-05-31,minna,tomato,366.62
2023-06-01,minna,tomato,350.38
2023-06-02,minna,tomato,354.82
2023-06-03,minna,tomato,334.76
2023-06-04,minna,tomato,347.67
2023-06-05,minna,tomato,355.39
2023-06-06,minna,tomato,374.51
2023-06-07,minna,tomato,341.65
2023-06-08,minna,tomato,345.21
2023-06-09,minna,tomato,367.8
2023-06-10,minna,tomato,340.2
2023-06-11,minna,tomato,370.48
2023-06-12,minna,tomato,352.79
2023-06-13,minna,tomato,357.36
2023-06-14,minna,tomato,358.15
2023-06-15,minna,tomato,343.0
2023-06-16,minna,tomato,358.1
2023-06-17,minna,tomato,340.22
2023-06-18,minna,tomato,344.12
2023-06-19,minna,tomato,360.05
2023-06-20,minna,tomato,355.79
2023-06-21,minna,tomato,349.96
2023-06-22,minna,tomato,331.72
2023-06-23,minna,tomato,335.28
2023-06-24,minna,tomato,354.6
2023-06-25,minna,tomato,361.28
2023-06-26,minna,tomato,333.02
2023-06-27,minna,tomato,336.86
2023-06-28,minna,tomato,351.42
2023-06-29,minna,tomato,350.82
2023-06-30,minna,tomato,324.13
2023-07-01,minna,tomato,351.02
2023-07-02,minna,tomato,339.17
2023-07-03,minna,tomato,372.95
2023-07-04,minna,tomato,351.49
2023-07-05,minna,tomato,353.81
2023-07-06,minna,tomato,353.91
2023-07-07,minna,tomato,328.33
2023-07-08,minna,tomato,376.05
2023-07-09,minna,tomato,321.48
2023-07-10,minna,tomato,357.96
2023-07-11,minna,tomato,354.94
2023-07-12,minna,tomato,337.94
2023-07-13,minna,tomato,355.01
2023-07-14,minna,tomato,339.7
2023-07-15,minna,tomato,333.92
2023-07-16,minna,tomato,350.99
2023-07-17,minna,tomato,328.19
2023-07-18,minna,tomato,339.74
2023-07-19,minna,tomato,333.76
2023-07-20,minna,tomato,337.33
2023-07-21,minna,tomato,348.66
2023-07-22,minna,tomato,332.67
2023-07-23,minna,tomato,338.41
2023-07-24,minna,tomato,333.31
2023-07-25,minna,tomato,362.56
2023-07-26,minna,tomato,345.42
2023-07-27,minna,tomato,343.18
2023-07-28,minna,tomato,349.84
2023-07-29,minna,tomato,330.02
2023-07-30,minna,tomato,351.74
2023-07-31,minna,tomato,343.54
2023-08-01,minna,tomato,314.13
2023-08-02,minna,tomato,315.75
2023-08-03,minna,tomato,328.37
2023-08-04,minna,tomato,316.57
2023-08-05,minna,tomato,332.64
2023-08-06,minna,tomato,320.43
2023-08-07,minna,tomato,333.95
2023-08-08,minna,tomato,356.5
2023-08-09,minna,tomato,333.86
2023-08-10,minna,tomato,329.58
2023-08-11,minna,tomato,339.68
2023-08-12,minna,tomato,322.76
2023-08-13,minna,tomato,345.76
2023-08-14,minna,tomato,340.04
2023-08-15,minna,tomato,332.67
2023-08-16,minna,tomato,334.0
2023-08-17,minna,tomato,362.28
2023-08-18,minna,tomato,345.12
2023-08-19,minna,tomato,363.82
2023-08-20,minna,tomato,338.02
2023-08-21,minna,tomato,307.1
2023-08-22,minna,tomato,325.07
2023-08-23,minna,tomato,302.76
2023-08-24,minna,tomato,336.22
2023-08-25,minna,tomato,339.08
2023-08-26,minna,tomato,313.83
2023-08-27,minna,tomato,316.89
2023-08-28,minna,tomato,328.69
2023-08-29,minna,tomato,307.76
2023-08-30,minna,tomato,306.18
2023-08-31,minna,tomato,343.95
2023-09-01,minna,tomato,326.41
2023-09-02,minna,tomato,315.74
2023-09-03,minna,tomato,298.05
2023-09-04,minna,tomato,336.31
2023-09-05,minna,tomato,312.49
2023-09-06,minna,tomato,350.77
2023-09-07,minna,tomato,335.1
2023-09-08,minna,tomato,309.3
2023-09-09,minna,tomato,310.27
2023-09-10,minna,tomato,346.91
2023-09-11,minna,tomato,318.99
2023-09-12,minna,tomato,312.03
2023-09-13,minna,tomato,319.83
2023-09-14,minna,tomato,311.09
2023-09-15,minna,tomato,322.21
2023-09-16,minna,tomato,316.95
2023-09-17,minna,tomato,330.99
2023-09-18,minna,tomato,311.34
2023-09-19,minna,tomato,303.36
2023-09-20,minna,tomato,311.09
2023-09-21,minna,tomato,310.57
2023-09-22,minna,tomato,314.37
2023-09-23,minna,tomato,324.78
2023-09-24,minna,tomato,323.53
2023-09-25,minna,tomato,332.54
2023-09-26,minna,tomato,301.53
2023-09-27,minna,tomato,319.38
2023-09-28,minna,tomato,324.12
2023-09-29,minna,tomato,302.39
2023-09-30,minna,tomato,309.08
2023-10-01,minna,tomato,285.21
2023-10-02,minna,tomato,325.23
2023-10-03,minna,tomato,307.76
2023-10-04,minna,tomato,322.91
2023-10-05,minna,tomato,313.38
2023-10-06,minna,tomato,307.04
2023-10-07,minna,tomato,285.24
2023-10-08,minna,tomato,287.56
2023-10-09,minna,tomato,269.25
2023-10-10,minna,tomato,299.76
2023-10-11,minna,tomato,342.6
2023-10-12,minna,tomato,287.98
2023-10-13,minna,tomato,267.18
2023-10-14,minna,tomato,321.49
2023-10-15,minna,tomato,342.44
2023-10-16,minna,tomato,310.66
2023-10-17,minna,tomato,310.16
2023-10-18,minna,tomato,300.71
2023-10-19,minna,tomato,277.78
2023-10-20,minna,tomato,282.67
2023-10-21,minna,tomato,299.58
2023-10-22,minna,tomato,296.33
2023-10-23,minna,tomato,301.98
2023-10-24,minna,tomato,316.02
2023-10-25,minna,tomato,294.23
2023-10-26,minna,tomato,315.69
2023-10-27,minna,tomato,293.7
2023-10-28,minna,tomato,317.94
2023-10-29,minna,tomato,303.15
2023-10-30,minna,tomato,294.91
2023-10-31,minna,tomato,302.3
2023-11-01,minna,tomato,296.49
2023-11-02,minna,tomato,302.39
2023-11-03,minna,tomato,311.92
2023-11-04,minna,tomato,298.79
2023-11-05,minna,tomato,294.22
2023-11-06,minna,tomato,282.49
2023-11-07,minna,tomato,308.13
2023-11-08,minna,tomato,304.36
2023-11-09,minna,tomato,280.83
2023-11-10,minna,tomato,311.27
2023-11-11,minna,tomato,280.1
2023-11-12,minna,tomato,313.75
2023-11-13,minna,tomato,308.33
2023-11-14,minna,tomato,304.02
2023-11-15,minna,tomato,291.69
2023-11-16,minna,tomato,305.97
2023-11-17,minna,tomato,313.37
2023-11-18,minna,tomato,305.81
2023-11-19,minna,tomato,286.41
2023-11-20,minna,tomato,300.48
2023-11-21,minna,tomato,313.45
2023-11-22,minna,tomato,329.5
2023-11-23,minna,tomato,292.76
2023-11-24,minna,tomato,308.76
2023-11-25,minna,tomato,312.81
2023-11-26,minna,tomato,283.04
2023-11-27,minna,tomato,322.36
2023-11-28,minna,tomato,278.9
2023-11-29,minna,tomato,307.28
2023-11-30,minna,tomato,299.49
2023-12-01,minna,tomato,295.56
2023-12-02,minna,tomato,333.34
2023-12-03,minna,tomato,289.91
2023-12-04,minna,tomato,289.56
2023-12-05,minna,tomato,314.54
2023-12-06,minna,tomato,305.78
2023-12-07,minna,tomato,313.61
2023-12-08,minna,tomato,295.81
2023-12-09,minna,tomato,298.78
2023-12-10,minna,tomato,322.8
2023-12-11,minna,tomato,281.11
2023-12-12,minna,tomato,292.21
2023-12-13,minna,tomato,305.87
2023-12-14,minna,tomato,290.71
2023-12-15,minna,tomato,284.98
2023-12-16,minna,tomato,303.03
2023-12-17,minna,tomato,313.92
2023-12-18,minna,tomato,291.45
2023-12-19,minna,tomato,291.02
2023-12-20,minna,tomato,283.73
2023-12-21,minna,tomato,289.09
2023-12-22,minna,tomato,310.08
2023-12-23,minna,tomato,294.85
2023-12-24,minna,tomato,281.4
2023-12-25,minna,tomato,297.67
2023-12-26,minna,tomato,309.71
2023-12-27,minna,tomato,285.22
2023-12-28,minna,tomato,273.61
2023-12-29,minna,tomato,327.2
2023-12-30,minna,tomato,272.97
2023-12-31,minna,tomato,288.55
2024-01-01,minna,tomato,297.63
2024-01-02,minna,tomato,290.04
2024-01-03,minna,tomato,293.14
2024-01-04,minna,tomato,303.15
2024-01-05,minna,tomato,258.1
2024-01-06,minna,tomato,275.33
2024-01-07,minna,tomato,295.39
2024-01-08,minna,tomato,288.7
2024-01-09,minna,tomato,296.95
2024-01-10,minna,tomato,298.58
2024-01-11,minna,tomato,263.08
2024-01-12,minna,tomato,314.8
2024-01-13,minna,tomato,288.0
2024-01-14,minna,tomato,282.58
2024-01-15,minna,tomato,299.09
2024-01-16,minna,tomato,297.74
2024-01-17,minna,tomato,314.5
2024-01-18,minna,tomato,300.62
2024-01-19,minna,tomato,314.3
2024-01-20,minna,tomato,282.62
2024-01-21,minna,tomato,299.27
2024-01-22,minna,tomato,280.37
2024-01-23,minna,tomato,299.04
2024-01-24,minna,tomato,296.05
2024-01-25,minna,tomato,295.64
2024-01-26,minna,tomato,296.02
2024-01-27,minna,tomato,309.73
2024-01-28,minna,tomato,274.34
2024-01-29,minna,tomato,285.36
2024-01-30,minna,tomato,298.71
2024-01-31,minna,tomato,281.67
2024-02-01,minna,tomato,300.59
2024-02-02,minna,tomato,299.4
2024-02-03,minna,tomato,279.12
2024-02-04,minna,tomato,278.67
2024-02-05,minna,tomato,261.17
2024-02-06,minna,tomato,282.83
2024-02-07,minna,tomato,301.94
2024-02-08,minna,tomato,304.42
2024-02-09,minna,tomato,305.45
2024-02-10,minna,tomato,290.89
2024-02-11,minna,tomato,302.79
2024-02-12,minna,tomato,309.46
2024-02-13,minna,tomato,284.48
2024-02-14,minna,tomato,306.01
2024-02-15,minna,tomato,314.49
2024-02-16,minna,tomato,297.41
2024-02-17,minna,tomato,321.41
2024-02-18,minna,tomato,298.53
2024-02-19,minna,tomato,292.95
2024-02-20,minna,tomato,314.9
2024-02-21,minna,tomato,337.76
2024-02-22,minna,tomato,308.53
2024-02-23,minna,tomato,317.3
2024-02-24,minna,tomato,300.32
2024-02-25,minna,tomato,289.6
2024-02-26,minna,tomato,311.44
2024-02-27,minna,tomato,314.28
2024-02-28,minna,tomato,304.34
2024-02-29,minna,tomato,319.82
2024-03-01,minna,tomato,300.72
2024-03-02,minna,tomato,297.4
2024-03-03,minna,tomato,327.72
2024-03-04,minna,tomato,328.25
2024-03-05,minna,tomato,302.86
2024-03-06,minna,tomato,339.13
2024-03-07,minna,tomato,309.09
2024-03-08,minna,tomato,315.22
2024-03-09,minna,tomato,313.13
2024-03-10,minna,tomato,322.87
2024-03-11,minna,tomato,319.53
2024-03-12,minna,tomato,319.82
2024-03-13,minna,tomato,300.89
2024-03-14,minna,tomato,291.22
2024-03-15,minna,tomato,334.79
2024-03-16,minna,tomato,309.63
2024-03-17,minna,tomato,317.7
2024-03-18,minna,tomato,323.93
2024-03-19,minna,tomato,344.27
2024-03-20,minna,tomato,322.47
2024-03-21,minna,tomato,314.54
2024-03-22,minna,tomato,313.12
2024-03-23,minna,tomato,321.05
2024-03-24,minna,tomato,308.33
2024-03-25,minna,tomato,323.14
2024-03-26,minna,tomato,322.46
2024-03-27,minna,tomato,348.77
2024-03-28,minna,tomato,323.09
2024-03-29,minna,tomato,295.64
2024-03-30,minna,tomato,366.14
2024-03-31,minna,tomato,340.59
2024-04-01,minna,tomato,358.28
2024-04-02,minna,tomato,309.56
2024-04-03,minna,tomato,324.37
2024-04-04,minna,tomato,338.57
2024-04-05,minna,tomato,337.05
2024-04-06,minna,tomato,334.13
2024-04-07,minna,tomato,296.59
2024-04-08,minna,tomato,304.58
2024-04-09,minna,tomato,354.3
2024-04-10,minna,tomato,357.59
2024-04-11,minna,tomato,330.76
2024-04-12,minna,tomato,354.12
2024-04-13,minna,tomato,318.0
2024-04-14,minna,tomato,322.07
2024-04-15,minna,tomato,317.98
2024-04-16,minna,tomato,322.42
2024-04-17,minna,tomato,346.94
2024-04-18,minna,tomato,323.43
2024-04-19,minna,tomato,371.21
2024-04-20,minna,tomato,344.74
2024-04-21,minna,tomato,354.84
2024-04-22,minna,tomato,346.4
2024-04-23,minna,tomato,358.02
2024-04-24,minna,tomato,326.95
2024-04-25,minna,tomato,362.77
2024-04-26,minna,tomato,343.51
2024-04-27,minna,tomato,360.37
2024-04-28,minna,tomato,320.68
2024-04-29,minna,tomato,345.93
2024-04-30,minna,tomato,346.0
2024-05-01,minna,tomato,334.98
2024-05-02,minna,tomato,349.77
2024-05-03,minna,tomato,369.03
2024-05-04,minna,tomato,335.63
2024-05-05,minna,tomato,361.46
2024-05-06,minna,tomato,330.28
2024-05-07,minna,tomato,380.13
2024-05-08,minna,tomato,360.58
2024-05-09,minna,tomato,375.49
2024-05-10,minna,tomato,360.08
2024-05-11,minna,tomato,356.4
2024-05-12,minna,tomato,363.12
2024-05-13,minna,tomato,349.59
2024-05-14,minna,tomato,327.65
2024-05-15,minna,tomato,359.67
2024-05-16,minna,tomato,341.97
2024-05-17,minna,tomato,337.3
2024-05-18,minna,tomato,364.33
2024-05-19,minna,tomato,351.0
2024-05-20,minna,tomato,371.48
2024-05-21,minna,tomato,344.43
2024-05-22,minna,tomato,349.86
2024-05-23,minna,tomato,375.11
2024-05-24,minna,tomato,362.46
2024-05-25,minna,tomato,336.31
2024-05-26,minna,tomato,363.29
2024-05-27,minna,tomato,382.48
2024-05-28,minna,tomato,353.24
2024-05-29,minna,tomato,370.2
2024-05-30,minna,tomato,348.75
2024-05-31,minna,tomato,360.16
2024-06-01,minna,tomato,379.39
2024-06-02,minna,tomato,366.72
2024-06-03,minna,tomato,383.56
2024-06-04,minna,tomato,370.97
2024-06-05,minna,tomato,398.81
2024-06-06,minna,tomato,341.81
2024-06-07,minna,tomato,362.87
2024-06-08,minna,tomato,350.22
2024-06-09,minna,tomato,351.81
2024-06-10,minna,tomato,352.49
2024-06-11,minna,tomato,370.9
2024-06-12,minna,tomato,372.32
2024-06-13,minna,tomato,375.92
2024-06-14,minna,tomato,352.86
2024-06-15,minna,tomato,365.54
2024-06-16,minna,tomato,356.32
2024-06-17,minna,tomato,385.75
2024-06-18,minna,tomato,358.78
2024-06-19,minna,tomato,369.28
2024-06-20,minna,tomato,381.56
2024-06-21,minna,tomato,364.18
2024-06-22,minna,tomato,384.6
2024-06-23,minna,tomato,398.81
2024-06-24,minna,tomato,377.91
2024-06-25,minna,tomato,389.23
2024-06-26,minna,tomato,344.45
2024-06-27,minna,tomato,369.94
2024-06-28,minna,tomato,379.75
2024-06-29,minna,tomato,361.39
2024-06-30,minna,tomato,381.03
2024-07-01,minna,tomato,394.45
2024-07-02,minna,tomato,350.19
2024-07-03,minna,tomato,361.14
2024-07-04,minna,tomato,382.49
2024-07-05,minna,tomato,387.12
2024-07-06,minna,tomato,391.78
2024-07-07,minna,tomato,382.67
2024-07-08,minna,tomato,388.42
2024-07-09,minna,tomato,395.56
2024-07-10,minna,tomato,375.93
2024-07-11,minna,tomato,373.38
2024-07-12,minna,tomato,380.48
2024-07-13,minna,tomato,386.48
2024-07-14,minna,tomato,373.82
2024-07-15,minna,tomato,378.23
2024-07-16,minna,tomato,390.65
2024-07-17,minna,tomato,387.38
2024-07-18,minna,tomato,382.53
