date,market,crop,quantity_sold,selling_price
2023-06-04,abuja,tomato,2344,418.8488994032772
2023-06-05,abuja,tomato,2305,391.4896589364715
2023-06-06,abuja,tomato,2103,429.73536006901713
2023-06-07,abuja,tomato,1895,369.42491102838585
2023-06-08,abuja,tomato,1923,397.78019605595654
2023-06-09,abuja,tomato,1575,447.2729519908808
2023-06-10,abuja,tomato,1945,376.14006337849975
2023-06-11,abuja,tomato,1403,428.4706182538636
2023-06-12,abuja,tomato,2056,405.40862783440605
2023-06-13,abuja,tomato,2340,423.7848260996932
2023-06-14,abuja,tomato,2703,428.4985970874068
2023-06-15,abuja,tomato,2293,400.71350899486725
2023-06-16,abuja,tomato,2535,386.4273021103551
2023-06-17,abuja,tomato,2329,384.3104968449912
2023-06-18,abuja,tomato,1483,385.6143323453092
2023-06-19,abuja,tomato,2067,425.1493737147146
2023-06-20,abuja,tomato,1569,432.15680593748857
2023-06-21,abuja,tomato,2719,416.3420943989022
2023-06-22,abuja,tomato,1897,399.87721446278925
2023-06-23,abuja,tomato,1311,360.2734764127816
2023-06-24,abuja,tomato,1417,383.2793476846574
2023-06-25,abuja,tomato,2177,437.4308734752642
2023-06-26,abuja,tomato,1809,399.3433638004067
2023-06-27,abuja,tomato,2191,368.3590274599101
2023-06-28,abuja,tomato,2706,405.1077945425192
2023-06-29,abuja,tomato,1925,421.43383417922996
2023-06-30,abuja,tomato,1539,393.05633902700487
2023-07-01,abuja,tomato,2790,377.9229041733429
2023-07-02,abuja,tomato,2848,406.6796763751104
2023-07-03,abuja,tomato,1938,430.35494998666104
2023-07-04,abuja,tomato,1926,393.5334681277032
2023-07-05,abuja,tomato,2386,431.6862366250907
2023-07-06,abuja,tomato,1674,426.6276088272879
2023-07-07,abuja,tomato,2733,385.982593840875
2023-07-08,abuja,tomato,2542,445.2729929676087
2023-07-09,abuja,tomato,2327,368.58734578200244
2023-07-10,abuja,tomato,2334,410.6430018151816
2023-07-11,abuja,tomato,1934,391.89488106514284
2023-07-12,abuja,tomato,1788,399.36893032071555
2023-07-13,abuja,tomato,2009,387.14490107213356
2023-07-14,abuja,tomato,1820,376.3095480941725
2023-07-15,abuja,tomato,2570,400.7592243572843
2023-07-16,abuja,tomato,2003,407.0955655360789
2023-07-17,abuja,tomato,2203,363.72441718227
2023-07-18,abuja,tomato,1316,407.84455271545386
2023-07-19,abuja,tomato,2614,376.7417848093634
2023-07-20,abuja,tomato,1542,365.98507842298125
2023-07-21,abuja,tomato,2229,375.5959106278136
2023-07-22,abuja,tomato,1530,406.8881253850402
2023-07-23,abuja,tomato,1882,403.8119894277955
2023-07-24,abuja,tomato,2387,370.4110043097456
2023-07-25,abuja,tomato,2246,437.11004871454156
2023-07-26,abuja,tomato,1581,377.69046071678093
2023-07-27,abuja,tomato,2312,414.072095832364
2023-07-28,abuja,tomato,1631,407.03373083054714
2023-07-29,abuja,tomato,1751,391.66482977441694
2023-07-30,abuja,tomato,1454,379.8596474300265
2023-07-31,abuja,tomato,1995,384.4432284846386
2023-08-01,abuja,tomato,1862,348.58670149245546
2023-08-02,abuja,tomato,2523,339.20631762215567
2023-08-03,abuja,tomato,2797,361.27091355780857
2023-08-04,abuja,tomato,1983,365.09765879415664
2023-08-05,abuja,tomato,2677,400.08906833817196
2023-08-06,abuja,tomato,1736,358.26826032445763
2023-08-07,abuja,tomato,2112,359.5921512002302
2023-08-08,abuja,tomato,2219,425.0045088188713
2023-08-09,abuja,tomato,2271,374.1313768522998
2023-08-10,abuja,tomato,1996,382.836291650736
2023-08-11,abuja,tomato,2654,399.7448541587785
2023-08-12,abuja,tomato,1927,387.12219952369105
2023-08-13,abuja,tomato,1200,398.65495391260583
2023-08-14,abuja,tomato,2087,382.4220954262485
2023-08-15,abuja,tomato,2086,358.7801911391223
2023-08-16,abuja,tomato,1488,359.6147357224484
2023-08-17,abuja,tomato,2075,410.5989090728977
2023-08-18,abuja,tomato,1809,395.75672866491965
2023-08-19,abuja,tomato,1504,409.6331692386491
2023-08-20,abuja,tomato,1685,372.0523089956877
2023-08-21,abuja,tomato,1731,353.2229230674938
2023-08-22,abuja,tomato,2120,371.8973746863379
2023-08-23,abuja,tomato,1753,356.8657492953657
2023-08-24,abuja,tomato,1877,389.4187886726863
2023-08-25,abuja,tomato,1764,404.253616787889
2023-08-26,abuja,tomato,2275,350.1555876937284
2023-08-27,abuja,tomato,2278,351.25246057188457
2023-08-28,abuja,tomato,1573,382.4252838562672
2023-08-29,abuja,tomato,1703,371.5348638328734
2023-08-30,abuja,tomato,1464,351.3882113637016
2023-08-31,abuja,tomato,1502,375.3240329483435
2023-09-01,abuja,tomato,2160,370.2549945783388
2023-09-02,abuja,tomato,1831,368.21920589529503
2023-09-03,abuja,tomato,2231,359.0030119567377
2023-09-04,abuja,tomato,1985,405.06936990635836
2023-09-05,abuja,tomato,2009,377.05567000629696
2023-09-06,abuja,tomato,1707,401.2950572515708
2023-09-07,abuja,tomato,2038,369.72503898963254
2023-09-08,abuja,tomato,2679,362.8783356742864
2023-09-09,abuja,tomato,1824,369.35511258516965
2023-09-10,abuja,tomato,2575,421.2303525928995
2023-09-11,abuja,tomato,748,372.478075604562
2023-09-12,abuja,tomato,2319,364.7949760708905
2023-09-13,abuja,tomato,2480,387.26896893796635
2023-09-14,abuja,tomato,1616,351.2834989373857
2023-09-15,abuja,tomato,1238,382.839737846078
2023-09-16,abuja,tomato,1859,346.38954815053484
2023-09-17,abuja,tomato,2362,379.54652387446106
2023-09-18,abuja,tomato,1317,377.4245379980544
2023-09-19,abuja,tomato,1856,350.4947041239696
2023-09-20,abuja,tomato,1950,364.27996913927984
2023-09-21,abuja,tomato,2008,347.2088265939426
2023-09-22,abuja,tomato,3205,365.20118418675565
2023-09-23,abuja,tomato,2520,388.7907900136527
2023-09-24,abuja,tomato,1581,385.92761910802494
2023-09-25,abuja,tomato,1655,392.7515570309485
2023-09-26,abuja,tomato,1624,367.1238729482627
2023-09-27,abuja,tomato,2181,371.61597732860787
2023-09-28,abuja,tomato,2143,374.82519925649325
2023-09-29,abuja,tomato,2163,344.16504916837175
2023-09-30,abuja,tomato,2566,361.3436554426926
2023-10-01,abuja,tomato,1994,314.4647034963813
2023-10-02,abuja,tomato,1415,351.3984091524932
2023-10-03,abuja,tomato,2670,347.5913476038031
2023-10-04,abuja,tomato,2233,351.04736591440485
2023-10-05,abuja,tomato,1812,352.9455747058239
2023-10-06,abuja,tomato,2250,344.62418201360475
2023-10-07,abuja,tomato,2123,331.986812677774
2023-10-08,abuja,tomato,1513,322.3389089609806
2023-10-09,abuja,tomato,1792,314.5915332229666
2023-10-10,abuja,tomato,1660,328.07591629804153
2023-10-11,abuja,tomato,2568,374.2805932489881
2023-10-12,abuja,tomato,2211,340.53954150957406
2023-10-13,abuja,tomato,2432,306.1385530523492
2023-10-14,abuja,tomato,1419,352.62855085043805
2023-10-15,abuja,tomato,1914,374.8507514279471
2023-10-16,abuja,tomato,1497,348.7956114181639
2023-10-17,abuja,tomato,2221,348.8572639144888
2023-10-18,abuja,tomato,962,365.0702233860048
2023-10-19,abuja,tomato,1703,328.16529389805737
2023-10-20,abuja,tomato,1910,308.5077666882975
2023-10-21,abuja,tomato,1732,333.6746937663409
2023-10-22,abuja,tomato,2821,340.05262244946
2023-10-23,abuja,tomato,1508,326.6659197143592
2023-10-24,abuja,tomato,1561,363.59466441690284
2023-10-25,abuja,tomato,2018,326.22525488955415
2023-10-26,abuja,tomato,1822,342.94369469241656
2023-10-27,abuja,tomato,1701,327.3422285259925
2023-10-28,abuja,tomato,1838,363.41136151710975
2023-10-29,abuja,tomato,2306,348.8138305043747
2023-10-30,abuja,tomato,1907,354.3618466208547
2023-10-31,abuja,tomato,1486,327.51332006086216
2023-11-01,abuja,tomato,1863,339.54459718069666
2023-11-02,abuja,tomato,2161,352.4033216980433
2023-11-03,abuja,tomato,2051,374.19350251686274
2023-11-04,abuja,tomato,1634,362.84734126561096
2023-11-05,abuja,tomato,1613,327.32465702868467
2023-11-06,abuja,tomato,1594,309.2007259602757
2023-11-07,abuja,tomato,2568,363.6095552278668
2023-11-08,abuja,tomato,1861,367.92182235055304
2023-11-09,abuja,tomato,2380,333.7319134699465
2023-11-10,abuja,tomato,1239,376.186045386978
2023-11-11,abuja,tomato,1960,338.8839733228128
2023-11-12,abuja,tomato,2430,357.3705068642545
2023-11-13,abuja,tomato,2068,340.7029056732039
2023-11-14,abuja,tomato,2098,368.8841753677656
2023-11-15,abuja,tomato,2126,339.88135554218456
2023-11-16,abuja,tomato,1920,358.95971352275956
2023-11-17,abuja,tomato,1976,376.14151739901087
2023-11-18,abuja,tomato,2068,360.5116675030201
2023-11-19,abuja,tomato,2645,310.6853033473469
2023-11-20,abuja,tomato,2362,340.8071086350145
2023-11-21,abuja,tomato,2396,370.0156920052492
2023-11-22,abuja,tomato,2115,365.67203677044955
2023-11-23,abuja,tomato,2606,340.57056731885984
2023-11-24,abuja,tomato,2002,364.2622638580071
2023-11-25,abuja,tomato,1536,361.0627378519932
2023-11-26,abuja,tomato,2169,315.42746940707747
2023-11-27,abuja,tomato,1590,356.72394301071074
2023-11-28,abuja,tomato,2076,333.24894975933586
2023-11-29,abuja,tomato,2676,352.53009142871184
2023-11-30,abuja,tomato,1631,336.3874510494409
2023-12-01,abuja,tomato,2546,329.31039001873216
2023-12-02,abuja,tomato,1991,378.5381528695013
2023-12-03,abuja,tomato,1771,349.77952413833
2023-12-04,abuja,tomato,1543,344.950328761246
2023-12-05,abuja,tomato,1620,357.1157372802698
2023-12-06,abuja,tomato,1869,363.6233479140602
2023-12-07,abuja,tomato,1819,366.40765274286775
2023-12-08,abuja,tomato,2074,330.35541027343686
2023-12-09,abuja,tomato,1834,329.4087122549378
2023-12-10,abuja,tomato,1536,386.48220077840244
2023-12-11,abuja,tomato,1649,316.9171994914513
2023-12-12,abuja,tomato,2029,350.48113973138834
2023-12-13,abuja,tomato,1613,346.8913543333459
2023-12-14,abuja,tomato,1101,321.847732580967
2023-12-15,abuja,tomato,1477,330.20911839558636
2023-12-16,abuja,tomato,1720,353.0415776851644
2023-12-17,abuja,tomato,1672,368.27380203942903
2023-12-18,abuja,tomato,2055,329.31532211937804
2023-12-19,abuja,tomato,2028,315.4663536895704
2023-12-20,abuja,tomato,2420,304.301698746622
2023-12-21,abuja,tomato,1685,322.37356547833684
2023-12-22,abuja,tomato,2640,353.3425803653165
2023-12-23,abuja,tomato,1930,330.0173089953251
2023-12-24,abuja,tomato,1725,335.85664387110836
2023-12-25,abuja,tomato,2215,341.6245843516704
2023-12-26,abuja,tomato,1727,335.6071289631838
2023-12-27,abuja,tomato,2212,344.7729363599063
2023-12-28,abuja,tomato,1375,332.02323370893987
2023-12-29,abuja,tomato,2369,364.3556455547556
2023-12-30,abuja,tomato,2374,333.7243669393414
2023-12-31,abuja,tomato,1878,352.2212781163956
2024-01-01,abuja,tomato,1923,325.7513117079505
2024-01-02,abuja,tomato,940,348.3073074261865
2024-01-03,abuja,tomato,2721,331.77345126587363
2024-01-04,abuja,tomato,1757,334.34274142113526
2024-01-05,abuja,tomato,2001,309.3524140312936
2024-01-06,abuja,tomato,1373,310.4446974790865
2024-01-07,abuja,tomato,1949,329.28267961510096
2024-01-08,abuja,tomato,1747,319.16304315670675
2024-01-09,abuja,tomato,2031,334.1838670366481
2024-01-10,abuja,tomato,2075,342.84683676396963
2024-01-11,abuja,tomato,2260,289.47019354361845
2024-01-12,abuja,tomato,2300,364.45398658231727
2024-01-13,abuja,tomato,2040,315.74084552891185
2024-01-14,abuja,tomato,1999,316.49025003352665
2024-01-15,abuja,tomato,2060,343.39200869636795
2024-01-16,abuja,tomato,1930,353.2062856377839
2024-01-17,abuja,tomato,2380,383.5887657635158
2024-01-18,abuja,tomato,2574,365.3811403485539
2024-01-19,abuja,tomato,2397,361.493652972275
2024-01-20,abuja,tomato,2217,305.69865023410193
2024-01-21,abuja,tomato,1907,330.37132741765254
2024-01-22,abuja,tomato,2459,339.0773720642259
2024-01-23,abuja,tomato,1741,340.97512305067977
2024-01-24,abuja,tomato,1633,346.8415933348814
2024-01-25,abuja,tomato,1465,323.8067679337961
2024-01-26,abuja,tomato,2893,349.1196183590158
2024-01-27,abuja,tomato,2479,360.36773161834356
2024-01-28,abuja,tomato,2115,294.7554027696841
2024-01-29,abuja,tomato,1752,322.6978339097206
2024-01-30,abuja,tomato,1614,320.3960353436029
2024-01-31,abuja,tomato,1916,304.76353978117385
2024-02-01,abuja,tomato,1376,325.1342189067558
2024-02-02,abuja,tomato,1870,332.43770109174255
2024-02-03,abuja,tomato,2673,316.5628715296201
2024-02-04,abuja,tomato,2080,324.6284782449384
2024-02-05,abuja,tomato,2350,286.9101333363694
2024-02-06,abuja,tomato,2085,323.55374208819495
2024-02-07,abuja,tomato,2136,344.2169567791963
2024-02-08,abuja,tomato,2909,371.4116928739761
2024-02-09,abuja,tomato,2059,347.71460929184144
2024-02-10,abuja,tomato,2235,345.18818052829465
2024-02-11,abuja,tomato,2073,356.0933178563085
2024-02-12,abuja,tomato,2001,334.6915151443996
2024-02-13,abuja,tomato,2612,341.37833320303065
2024-02-14,abuja,tomato,1739,365.8532134667324
2024-02-15,abuja,tomato,1996,343.59073617176654
2024-02-16,abuja,tomato,2172,348.2421088024715
2024-02-17,abuja,tomato,1975,369.9007879976175
2024-02-18,abuja,tomato,1993,325.2920912428943
2024-02-19,abuja,tomato,1988,347.54438398625405
2024-02-20,abuja,tomato,2809,351.30556764945595
2024-02-21,abuja,tomato,2189,412.8128261900209
2024-02-22,abuja,tomato,2413,338.8960882273001
2024-02-23,abuja,tomato,1679,384.8070454719769
2024-02-24,abuja,tomato,1246,341.92978129228436
2024-02-25,abuja,tomato,1871,329.8187936713009
2024-02-26,abuja,tomato,1941,364.7967149688829
2024-02-27,abuja,tomato,2370,359.6184958649586
2024-02-28,abuja,tomato,1607,365.9324113256169
2024-02-29,abuja,tomato,2195,388.19929172284367
2024-03-01,abuja,tomato,1742,356.21268463454345
2024-03-02,abuja,tomato,1434,323.02540603168455
2024-03-03,abuja,tomato,1802,383.22662849375456
2024-03-04,abuja,tomato,2070,399.8359937742213
2024-03-05,abuja,tomato,1925,330.6796063089548
2024-03-06,abuja,tomato,2237,387.66233147389727
2024-03-07,abuja,tomato,1932,356.3875023858364
2024-03-08,abuja,tomato,1682,384.86627627848833
2024-03-09,abuja,tomato,2271,372.8054726211712
2024-03-10,abuja,tomato,2074,347.73337919170655
2024-03-11,abuja,tomato,2174,349.18961017944235
2024-03-12,abuja,tomato,717,389.3359233698778
2024-03-13,abuja,tomato,1927,345.50968891337106
2024-03-14,abuja,tomato,2142,316.8889752943678
2024-03-15,abuja,tomato,2005,409.08226809765995
2024-03-16,abuja,tomato,1959,347.63779210625984
2024-03-17,abuja,tomato,1496,386.72893773687605
2024-03-18,abuja,tomato,1827,357.9503427624159
2024-03-19,abuja,tomato,1994,391.4328861516828
2024-03-20,abuja,tomato,2262,387.3341493261991
2024-03-21,abuja,tomato,2748,376.7746801584362
2024-03-22,abuja,tomato,2599,348.7077887909964
2024-03-23,abuja,tomato,2761,390.93212561785515
2024-03-24,abuja,tomato,1929,361.4229156007767
2024-03-25,abuja,tomato,1711,392.8812576468382
2024-03-26,abuja,tomato,2386,350.5579258461049
2024-03-27,abuja,tomato,2001,401.9380526528473
2024-03-28,abuja,tomato,2408,368.05820851599515
2024-03-29,abuja,tomato,1745,338.15799671553447
2024-03-30,abuja,tomato,1959,396.7034277456403
2024-03-31,abuja,tomato,1715,380.413030003219
2024-04-01,abuja,tomato,1853,396.21988383940686
2024-04-02,abuja,tomato,1670,345.0771188779821
2024-04-03,abuja,tomato,1921,372.1197155313655
2024-04-04,abuja,tomato,1541,405.98145206820317
2024-04-05,abuja,tomato,1385,398.9633487624018
2024-04-06,abuja,tomato,2087,373.0899830442022
2024-04-07,abuja,tomato,1754,340.97808801522365
2024-04-08,abuja,tomato,2557,349.7125282508436
2024-04-09,abuja,tomato,2038,433.3498485289213
2024-04-10,abuja,tomato,2275,414.36804734150223
2024-04-11,abuja,tomato,2493,395.87248304676774
2024-04-12,abuja,tomato,2309,405.17926175779456
2024-04-13,abuja,tomato,2400,360.41774264705174
2024-04-14,abuja,tomato,2622,385.41672733449974
2024-04-15,abuja,tomato,1815,376.42026954544
2024-04-16,abuja,tomato,1829,376.7953379521607
2024-04-17,abuja,tomato,2423,412.51646196771964
2024-04-18,abuja,tomato,1428,357.1532222270259
2024-04-19,abuja,tomato,2491,420.9620546018892
2024-04-20,abuja,tomato,2123,399.4128971927751
2024-04-21,abuja,tomato,1916,386.5431520553755
2024-04-22,abuja,tomato,2566,406.0317771518634
2024-04-23,abuja,tomato,2315,398.7988309754639
2024-04-24,abuja,tomato,2054,351.8132283593911
2024-04-25,abuja,tomato,1815,397.19156539804465
2024-04-26,abuja,tomato,1371,419.42683825982976
2024-04-27,abuja,tomato,2278,411.03095469470384
2024-04-28,abuja,tomato,1565,370.71599494063526
2024-04-29,abuja,tomato,2021,386.6802485624122
2024-04-30,abuja,tomato,2300,382.28796147519
2024-05-01,abuja,tomato,2340,384.71860229006325
2024-05-02,abuja,tomato,1619,412.0166141762725
2024-05-03,abuja,tomato,1832,432.1194700465586
2024-05-04,abuja,tomato,2648,380.37231246621354
2024-05-05,abuja,tomato,1607,414.16594373765923
2024-05-06,abuja,tomato,2503,389.5870132260349
2024-05-07,abuja,tomato,1957,438.91628704358226
2024-05-08,abuja,tomato,1885,390.3012601794716
2024-05-09,abuja,tomato,2362,411.5653889072218
2024-05-10,abuja,tomato,2235,426.0867442379178
2024-05-11,abuja,tomato,1568,390.7354627929317
2024-05-12,abuja,tomato,2707,441.9969064435963
2024-05-13,abuja,tomato,1466,412.85618275251875
2024-05-14,abuja,tomato,1939,381.4181600524987
2024-05-15,abuja,tomato,2008,424.6220890021508
2024-05-16,abuja,tomato,2109,389.36354880748877
2024-05-17,abuja,tomato,2548,412.2812703247992
2024-05-18,abuja,tomato,1599,395.342673508417
2024-05-19,abuja,tomato,2262,382.0212834944503
2024-05-20,abuja,tomato,1953,434.8867003616365
2024-05-21,abuja,tomato,1218,379.9554996938633
2024-05-22,abuja,tomato,1556,384.1742907871127
2024-05-23,abuja,tomato,1062,429.9959187732361
2024-05-24,abuja,tomato,2124,399.0938873932253
2024-05-25,abuja,tomato,1526,361.24633210126115
2024-05-26,abuja,tomato,1284,410.2890348082256
2024-05-27,abuja,tomato,2037,448.1209259467158
2024-05-28,abuja,tomato,2638,408.4391996349453
2024-05-29,abuja,tomato,1877,435.84752716395553
2024-05-30,abuja,tomato,1711,402.78821168906086
2024-05-31,abuja,tomato,1552,396.4442054390383
2024-06-01,abuja,tomato,2560,454.53244956114014
2024-06-02,abuja,tomato,2601,414.1764959171325
2024-06-03,abuja,tomato,1520,465.2425840230028
2024-06-04,abuja,tomato,2446,426.65513974154743
2024-06-05,abuja,tomato,2133,480.23266282646006
2024-06-06,abuja,tomato,1826,414.57652784267617
2024-06-07,abuja,tomato,1967,428.7301468287158
2024-06-08,abuja,tomato,2272,422.6440127413821
2024-06-09,abuja,tomato,2006,382.65012457014154
2024-06-10,abuja,tomato,2271,419.4280011152981
2024-06-11,abuja,tomato,2887,414.33683206276305
2024-06-12,abuja,tomato,1727,419.89128056815656
2024-06-13,abuja,tomato,1622,443.284885024245
2024-06-14,abuja,tomato,1989,404.87051896654185
2024-06-15,abuja,tomato,1679,425.9708288459592
2024-06-16,abuja,tomato,1559,408.03637310102494
2024-06-17,abuja,tomato,1652,452.096872134467
2024-06-18,abuja,tomato,1967,436.5433088680093
2024-06-19,abuja,tomato,2593,444.5554454122545
2024-06-20,abuja,tomato,2509,424.70686380996216
2024-06-21,abuja,tomato,1648,399.83263395271854
2024-06-22,abuja,tomato,1869,423.9067449749638
2024-06-23,abuja,tomato,2332,486.05870840281983
2024-06-24,abuja,tomato,1965,406.99651473187134
2024-06-25,abuja,tomato,1877,446.9141972836717
2024-06-26,abuja,tomato,2622,419.2213647437223
2024-06-27,abuja,tomato,1721,425.6557465841459
2024-06-28,abuja,tomato,2269,441.8769930401721
2024-06-29,abuja,tomato,1844,417.6888116943055
2024-06-30,abuja,tomato,2720,415.5238183505853
2024-07-01,abuja,tomato,1008,426.08400233640947
2024-07-02,abuja,tomato,1966,418.5080295506431
2024-07-03,abuja,tomato,1735,423.51198946070446
2024-07-04,abuja,tomato,1540,410.32837797570494
2024-07-05,abuja,tomato,2347,441.339050838453
2024-07-06,abuja,tomato,2211,423.9498897183609
2024-07-07,abuja,tomato,1941,455.3287924010509
2024-07-08,abuja,tomato,2453,445.45610336425267
2024-07-09,abuja,tomato,1842,473.3476027149165
2024-07-10,abuja,tomato,1049,458.0884402581874
2024-07-11,abuja,tomato,1678,421.00865392270936
2024-07-12,abuja,tomato,1960,441.6281027149932
2024-07-13,abuja,tomato,1721,449.9382065880204
2024-07-14,abuja,tomato,1517,417.0567705605201
2024-07-15,abuja,tomato,1663,459.3703616841555
2024-07-16,abuja,tomato,905,452.25156598784093
2024-07-17,abuja,tomato,1712,470.0879810408509
2024-07-18,abuja,tomato,1627,444.57547753208564
2024-07-19,abuja,tomato,1776,411.78739553357804
2024-07-20,abuja,tomato,2014,446.67799306572067
2024-07-21,abuja,tomato,1710,437.56249812551107
2024-07-22,abuja,tomato,1677,481.40771851353406
2024-07-23,abuja,tomato,2007,415.34858647749013
2024-07-24,abuja,tomato,1923,417.9890540817722
2024-07-25,abuja,tomato,2219,433.7913584808046
2024-07-26,abuja,tomato,1897,454.42647036168427
